------------------------------------------------------------
 solve init
------------------------------------------------------------
Position (um), Quasi Fermi Level (eV)
       242.741476834,    9.18412042522e-17
       243.078150172,    9.18412042522e-17
        243.41482351,    9.18412042522e-17
       243.751496848,    9.18412042522e-17
       244.088170187,    9.18412042522e-17
       244.424843525,    9.18412042522e-17
       244.761516863,    9.18412042522e-17
       245.098190201,    9.18412042522e-17
       245.434863539,    9.18412042522e-17
       245.771536877,    9.18412042522e-17
       246.108210216,    9.18412042522e-17
       246.444883554,    9.18412042522e-17
       246.781556892,    9.18412042522e-17
        247.11823023,    9.18412042522e-17
       247.454903568,    9.18412042522e-17
       247.791576907,    9.18412042522e-17
       248.128250245,    9.18412042522e-17
       248.464923583,    9.18412042522e-17
